name,amenity,lat,lon,district,phone,beds
Taung Bazar Station Hospital,hospital,21.008186,92.505164,,,
Aung Tha Pyay Station Hospital,hospital,21.3617623,92.2808629,,,
Zay Di Pyin Station Hospital,hospital,20.571594,92.669675,,,
Taung Pyo Let Wae Station Hospital,hospital,21.179817,92.184123,,,
Ah Lel Than Kyaw Station Hospital,hospital,20.6846105,92.4382871,,,
Garden - Nalitabari Animal Hospital,hospital,25.0916643,90.1903673,,,
"Sherpur Diabetic Hospital, Hospital",hospital,25.0133285,90.016618,,,
"Genome Medical College and Hospital Ltd., Hospital",hospital,24.9920815,90.0331633,,,
"Haji Guest House, Hospital",hospital,25.0071146,90.0216287,,,
Monorama Hpspitex,hospital,23.1703778,88.5574668,,,
"Upazilla Veterinary Hospital, Veterans hospital",hospital,24.9700049,90.17939,,,
"Veterinary Hospital, Hospital",hospital,24.9525861,90.3516474,,,
"Hossainpur Community Clinic, Hospital",hospital,24.9602821,90.274884,,,
"Nalitabari Diabetic Hospital, Hospital",hospital,25.0856684,90.1897446,,,
"Yogania Union Health and Family Welfare Center, Yogania Hospital",hospital,25.0604908,90.1781986,,,
"Surjer Hashi Clinic, Hospital",hospital,25.0827658,90.189195,,,
"AK Medicine Centre, Hospital",hospital,25.1205203,90.0504752,,,
Christian Mission Hospital,hospital,25.2008996,90.1850064,,,
"Islamic Mission Hospital, Hospital",hospital,25.1947343,90.1966266,,,
OGSB HOSPITAL ওজিএসবি হাসপাতাল,hospital,23.808181,90.3821496,,01762044348,
"250-bed District Headquarters Hospital, Government hospital",hospital,25.0183574,90.025062,,,
"Hazi Nimayullah Hospital, Hospital",hospital,25.0186218,90.0281222,,,
"Al-Baraka Hospital, Hospital",hospital,25.0171542,90.0265797,,,
"Akota Specialized Pvt., Hospital",hospital,25.0187208,90.0222823,,,
"Nirapad General Hospital and Diagnostic Center, Hospital",hospital,25.0195264,90.0184604,,,
"Sherpur Ever Care Hospital, Hospital",hospital,25.0190074,90.021632,,,
Doctors' Clinic,hospital,23.028633,89.3959635,,,
"Government Hospital, Hospital",hospital,25.050027,90.0888184,,,
"Ekota And Bondhon General Pvt Hospital, Hospital",hospital,25.0192025,90.0223092,,,
"Amzad diagnostic center, Hospital",hospital,25.0191492,90.022746,,,
"Darus Shifa Islamia General Hospital, Hospital",hospital,25.0187667,90.0279849,,,
Zara health care hospital diagnostic center জারা হেলথ কেয়ার হাসপাতাল ও ডায়াগনস্টিক সেন্টার,hospital,23.8248106,90.368771,,01992752780,
"Charhamkuria General Hospital, Hospital",hospital,24.3540554,89.325152,,,
"MCWC Sherpur, Hospital",hospital,25.02194,90.017925,,,
"Civil Surgeon Office, Hospital",hospital,25.0218481,90.0178343,,,
"Matrisadan Hospital, Hospital",hospital,25.0216667,90.0176887,,,
"Arif Morium Hospital, Hospital",hospital,24.4162475,89.5403412,,,
"Sakhawat Memorial Hospital, Hospital",hospital,24.4208039,89.5628796,,,
"Bangladesh General Hospital, Hospital",hospital,24.4195938,89.5521943,,,
"Health Care Hospital, Hospital",hospital,24.4183245,89.550252,,,
"Jhawoil Union Porishod Hospital, Hospital",hospital,24.4029901,89.6754427,,,
"Esquire Hospital, Hospital",hospital,24.3952127,89.6930204,,,
Belkuchi Community Hospital,hospital,24.6662984,89.5362695,,,
"Germany Homio Center, Hospital",hospital,24.4292893,89.549044,,,
"Maa general hospital, Hospital",hospital,24.4299355,89.547151,,,
"Comfort Diagnostic And Consultation Center, Hospital",hospital,24.5555095,89.5041043,,,
"Mirzapur uhAndfwc, Hospital",hospital,24.6360543,89.4344346,,,
"Pulse General Hospital, Private hospital",hospital,24.6567088,89.4236823,,,
Unknown,hospital,24.6654888,89.4185167,,,
"Life Line General Hospital, Hospital",hospital,24.6661473,89.4166166,,,
"Sejoan diagonostic clinic, Hospital",hospital,24.6654681,89.4164169,,,
"Sherpur Model Clinic, Hospital",hospital,24.6658828,89.4171263,,,
"Sherpur Government Hospital, Hospital",hospital,24.6657813,89.4156776,,,
Ibn Sina Cancer Diagnostic Center,hospital,23.7462349,90.371005,,01313-095910,
"ARHC Hospital, Hospital",hospital,24.6792568,89.410671,,,
"ABC Eye Hospital, Hospital",hospital,24.6812418,89.4091726,,,
"Burmon Health Care, Hospital",hospital,24.670434,89.4195476,,,
"Mahbub Clinic And Diagnostic, Hospital",hospital,24.6653798,89.4192646,,,
"National Clinic and Diagnostic Centre, Hospital",hospital,24.6638399,89.4201214,,,
"Seba Nursing Home, Hospital",hospital,24.6738404,89.4171094,,,
"Professor Clinic, Hospital",hospital,24.7730426,89.3978823,,,
"Recommended Naturopathic kidney hospital, Hospital",hospital,24.8052818,89.3940686,,,
"Hamdard Unani Medical College O Hospital, Hospital",hospital,24.8087511,89.3830436,,,
"SAIC General Hospital Ltd., Hospital",hospital,24.8313488,89.376735,,,
"Care And Cure Hospital, Hospital",hospital,24.8297611,89.377298,,,
"Soasso Sheba Hospital, Hospital",hospital,24.8289374,89.3786677,,,
"Combined Mats and Hospital, Hospital",hospital,24.8268683,89.3794806,,,
"CARE And CURE, Hospital",hospital,24.8228094,89.3818769,,,
"Super Care Hospital, Hospital",hospital,24.8259094,89.3782693,,,
"Bogra National Hospital and Fatema Kidney Dialysis Center, Hospital",hospital,24.8327332,89.3762733,,,
"Multipurpose Building, 250-bed Mohammad Ali Hospital Extension Building, Hospital",hospital,24.8360675,89.374958,,,
"Garib Shah Clinic And Diagnostic Center, Hospital",hospital,24.8357765,89.3761734,,,
Fatema General Hospital. Hospital,hospital,24.8381807,89.374953,,,
"Specialized Bogura Hospital, Hospital",hospital,24.8328716,89.3761741,,,
"Nazara Najeshi Mother and Child Clinic, Hospital",hospital,24.8414564,89.375219,,,
"Tesla Neuroscience Hospital, Hospital",hospital,24.8382233,89.375109,,,
"BASIC Amzad Tower, Hospital",hospital,24.8401665,89.374393,,,
Duttanagar Mental Health Centre,hospital,22.6287036,88.3929859,,,
"21 Field Ambulance, Hospital",hospital,24.7686665,89.395449,,,
"Cant. General hospital bogura, Hospital",hospital,24.7550162,89.3968443,,,
"4R Adhunik Hospital, Hospital",hospital,24.8132791,89.3768519,,,
"Gramin GC Eye Hospital, Hospital",hospital,24.8032754,89.3816216,,,
"Jaya Dental Care Jamadar Pukur, Hospital",hospital,24.7094707,89.3135629,,,
"Islam Life Care Hospital, Hospital",hospital,24.6438064,89.2539736,,,
"Kharna Union Parishad Hospital, Hospital",hospital,24.7347554,89.3314064,,,
"Fatema Clinic and Diagnostic Center, Hospital",hospital,24.6697963,89.2767557,,,
"Shajahanpur Upazilla Health Complex, Hospital",hospital,24.772187,89.3696687,,,
Asgar Ali Hospital Emergency Department,hospital,23.7075503,90.4237621,,,
"Up-Health Center, Government hospital",hospital,24.6456822,89.2491857,,,
"New world Rehabilitating Center, Hospital",hospital,24.7850198,89.3509923,,,
"Birgram Community Clinic, Hospital",hospital,24.7694011,89.3446426,,,
"NAS Hospital, Hospital",hospital,24.8342298,89.3744163,,,
"R H Step MR Clinic, Hospital",hospital,24.8348607,89.3744468,,,
"Alif General Hospital, Hospital",hospital,24.8407081,89.372724,,,
"Shah Sultan Eye Hospital, Hospital",hospital,24.8377322,89.3741,,,
"Central general hospital, Hospital",hospital,24.8384833,89.37384,,,
"Matin Specialized Hospital, General hospital",hospital,24.8326791,89.3755233,,,
"Sandhani General Hospital, Hospital",hospital,24.8407691,89.3729122,,,
"Public General Hospital, Hospital",hospital,24.8296308,89.3769764,,,
"Bogura Impulse Hospital, Hospital",hospital,24.8343533,89.374824,,,
"Saic General Hospital, General hospital",hospital,24.844199,89.3729216,,,
"Health Ways Hospital, Hospital",hospital,24.846687,89.3718536,,,
"Islami Hospital And Diagnostic Center, Hospital",hospital,24.8429341,89.3732761,,,
"BAVS Hospital, Hospital",hospital,24.8288917,89.3661053,,,
"Bogura Christian (Mission) Hospital, Hospital",hospital,24.8408603,89.367877,,,
"Rabeya Nursing Home, Hospital",hospital,24.8444231,89.3688977,,,
"Sunmoon Nursing home And Diagnostic Centre, Hospital",hospital,24.8437826,89.355203,,,
"Ibn Sina Diagnostic Center, Hospital",hospital,24.827243,89.3556839,,,
"Grameen clinic, Hospital",hospital,24.8418148,89.348494,,,
"Bogura Medical College Hospital, Hospital",hospital,24.8259637,89.3543216,,,
"Shaheed Ziaur Rahman Medical College Hospital, Hospital",hospital,24.8279011,89.3528553,,,
"Institute Of Nuclear Medicine And Allied Sciences, Hospital",hospital,24.825515,89.353844,,,
"Outdoor GastroLiver And Kidney Clinic, Hospital",hospital,24.8271366,89.3540782,,,
"Polash Clinic, Hospital",hospital,24.8565414,89.3712976,,,
"Ayat Memorial Hospital, Hospital",hospital,24.884748,89.3569657,,,
"District Veterinary Hospital, Hospital",hospital,24.8553667,89.3590809,,,
"Chest Diseases Hospital, Hospital",hospital,24.8624239,89.3596467,,,
District Veterinary Hospital,hospital,24.8547882,89.3589882,,,
"City Hospital, Hospital",hospital,24.8535415,89.3626133,,,
MARWARI HOSPITAL,hospital,26.171787,91.7403051,,,
APOLLO HOSPITAL,hospital,26.1745848,91.7727582,,,
KIMS HOSPITAL CLINIC,hospital,26.1665774,91.7793794,,,
Eye care medico,hospital,26.1442034,91.7815068,,,
"Insaf General Hospital Bogura, Hospital",hospital,24.8888607,89.359809,,,
"Janasheba Diagnostic Center, Hospital",hospital,24.8888698,89.3616054,,,
"CMC General Hospital, Hospital",hospital,24.8893017,89.3607316,,,
"Muradpur Community Clinic, Hospital",hospital,25.0050148,89.370392,,,
"Kaviraj Hospital, Hospital",hospital,25.0055242,89.3699546,,,
"Bhagkola Sub Health Center, Hospital",hospital,25.0144652,89.3580588,,,
"AYESHA JABBAR CONSULTATION AndDIAGNOSTIC CENTER, Hospital",hospital,25.0727533,89.374493,,,
Ad-din Barrister Rafiq-ul-haque Hospital,hospital,23.6951311,90.4327361,,,
"Ad-din Berrister Rafiq-ul- Haque hospital,Jurain",hospital,23.6948662,90.4328301,,,
"Fasitola Community Clinic, Hospital",hospital,25.0864756,89.3815013,,,
"FMSS MEDICAL COLLEGE And HOSPITAL LTD., Hospital",hospital,25.1721399,89.3924357,,,
"Sheba Clinic And Diagnostic Centre, Hospital",hospital,25.1351136,89.3891547,,,
"Health City General Hospital, Hospital",hospital,25.1355097,89.3886867,,,
"Poly Ultrasono and Diagonostic Center, Hospital",hospital,25.1351487,89.3901291,,,
"Alshifa Clinic, Hospital",hospital,25.1356422,89.3905358,,,
"Radia General Hospital, Hospital",hospital,25.1358232,89.3879627,,,
Gate Hospitals,hospital,26.1781709,91.8040736,,,
KGMT HOSPITAL,hospital,26.1723864,91.781511,,,
"Eye Hospital, Hospital",hospital,25.1462514,89.3883002,,,
"Palashbari Ibn Sina, Hospital",hospital,25.2794042,89.3536171,,,
"Aurobindo Shishu Hospital, Dinajpur",hospital,25.6294417,88.6304005,,,
"palashshbariprofecerpara, Hospital",hospital,25.2823551,89.3505856,,,
"New Life Clinic And Consultation Center, Hospital",hospital,25.2854604,89.351074,,,
"Madarpur Community Clinic, Hospital",hospital,25.3653964,89.330016,,,
"Dhaperhat Sub-District Health Center Office, Hospital",hospital,25.3451963,89.342761,,,
"Khejmatpur Hospitals, Khejmatpur Union Sub-Health Center, Hospital",hospital,25.3780491,89.3284114,,,
"Pirganj General Hospital And Diagnostic Center, Hospital",hospital,25.4173105,89.3167109,,,
"Nagar Matrisadan, Hospital",hospital,25.4223983,89.3119153,,,
"Royal Health City Hospital, Hospital",hospital,25.5798437,89.273316,,,
"Safura Eye Hospital, Hospital",hospital,25.5323649,89.2849853,,,
Tewariganj Hospital,hospital,22.8753182,90.8907323,,,
Shah Jalal Hospital,hospital,24.8984469,91.8595489,,+8801757637473;+8801757654939,
"Makbul Hosen General Hospital, Hospital",hospital,25.7173066,89.246357,,,
"Manob Seba Hospital, Hospital",hospital,25.7569399,89.2314081,,,
"Asian General Hospital, Hospital",hospital,25.7560779,89.2313057,,,
"Metro Hospital, Hospital",hospital,25.7587184,89.2310047,,,
"Nirjon Clinic And Nursing Home, Hospital",hospital,25.7582564,89.231162,,,
"Apollo Eye Hospital, Hospital",hospital,25.749218,89.2307625,,,
"Ideal General Hospital, Hospital",hospital,25.7597384,89.231189,,,
হাবিব মেডিকেল হল এন্ড চিকিৎসালয়,hospital,24.1169171,90.8812367,,,
"Bangladesh Hospital, Hospital",hospital,25.7618687,89.2360146,,,
"Active Hospital Rangpur, Hospital",hospital,25.7626967,89.2364204,,,
"Health Plus Diagnostic, Hospital",hospital,25.7649268,89.232468,,,
"Evergreen Hospital, Hospital",hospital,25.7623916,89.2361573,,,
"Rangpur City Hospital, Private hospital",hospital,25.7612079,89.237322,,,
"Prime Care Hospital And Diagnostic Center, Hospital",hospital,25.7606704,89.2379057,,,
"Rangpur Police Hospital, Government hospital",hospital,25.75768,89.2494843,,,
"Update Care Hospital, Hospital",hospital,25.7629606,89.2351,,,
"Begum Rokeya Medical College And Hospital, Hospital",hospital,25.7284915,89.2403485,,,
"Lucky Hospital, Hospital",hospital,25.7401329,89.2344236,,,
"Good Helth Clinic, Hospital",hospital,25.7606959,89.2369753,,,
"Holy Crescent Hospital, Hospital",hospital,25.7421667,89.233822,,,
"RK Hospital, Hospital",hospital,25.7609428,89.23596,,,
"International Hospital, Hospital",hospital,25.757876,89.23179,,,
"Uttomsheba Hospital, Hospital",hospital,25.7621969,89.2344517,,,
"Padma Digital Diagonstic Centre, Hospital",hospital,25.7601298,89.232633,,,
"Mount Pacific Hospital, Hospital",hospital,25.7614644,89.2353284,,,
"Elma General Hospital, Hospital",hospital,25.7616243,89.23425,,,
"Asha Hospital And Diagnostic Center, Hospital",hospital,25.7637831,89.2324693,,,
"Rangpur General Hospital, Hospital",hospital,25.7623094,89.2341904,,,
"Impulse Care Hospital, Hospital",hospital,25.7599146,89.238739,,,
"Rainbow Clinic, Private hospital",hospital,25.7641919,89.2323733,,,
"Rangpur Talukdar Hospital Private Limited, Hospital",hospital,25.7633039,89.231868,,,
"Upazila Health Complex, Sadar Rangpur, Government hospital",hospital,25.7525091,89.250884,,,
"Childrens Hospital, Hospital",hospital,25.7523819,89.251889,,,
"Nurunnahar Community Clinic, Hospital",hospital,25.8577566,89.255969,,,
"Family planning Hospital, Hospital",hospital,25.8650732,89.2541925,,,
"Rangpur Good Health Nursing College, Hospital",hospital,25.7676016,89.2355886,,,
"Medinova Clinic And Nursing Home, Hospital",hospital,25.7699373,89.2286683,,,
"Emergency And Casualty, Hospital",hospital,25.7673749,89.2303717,,,
"Sufia Kamal Memorial Hospital, Hospital",hospital,25.7723302,89.2267407,,,
"Health care Hospital, Hospitalt",hospital,25.772708,89.226008,,,
"Ekarchali FWC, Hospital",hospital,25.8116056,89.0826039,,,
"Family Checkup, Hospital",hospital,25.8115659,89.0688426,,,
"Taragonj Upazilla Health Complex, Hospital",hospital,25.8108783,89.0314114,,,
"SAP Medicare center, Hospital",hospital,25.7803219,88.9144085,,,
"Saidpur Community Eye Hospital, Hospital",hospital,25.7796662,88.9048833,,,
"LABZONE GENERAL HOSPITAL, General hospital",hospital,25.7793698,88.9092483,,,
"Surjer Hashi Clinic, Hospital",hospital,25.7785704,88.9046754,,,
"Hamdard Treatment and Sales Centre, Hospital",hospital,25.7806192,88.9147319,,,
"Rotary Eye Hospital, Hospital",hospital,25.7795594,88.8933676,,,
"Popular Lab And Mission General Hospital, Hospital",hospital,25.7783162,88.894421,,,
"100 Bed Hospital, Hospital",hospital,25.7757943,88.885274,,,
"Dr.Dil Afroza Memorial Hospital, Hospital",hospital,25.7779647,88.8888337,,,
"City Community Hospital, Hospital",hospital,25.7781014,88.8949343,,,
"Green Life Lab and Hospital, Hospital",hospital,25.7776059,88.8928506,,,
"Astha Clinic and Diagnostic Center (anup), Hospital",hospital,25.7562779,88.6758926,,,
"Maa Hospital And Diagnostic Centre, Hospital",hospital,25.777991,88.8939319,,,
Labzone Diagnostic Center,hospital,25.7778894,88.9022896,,,
"Health Care Digital Diagnostic Centre, Hospital",hospital,25.782947,88.8972253,,,
"Alpha Diagnostic Centre, Hospital",hospital,25.779366,88.8975036,,,
"Sangalshi Govt. Hospital, Hospital",hospital,25.8469438,88.8679356,,,
"Bangladesh China Friendship 1000 Bed Hospital, Hospital",hospital,25.8823973,88.8681803,,,
"Uttara EPZ Medical Center, Hospital",hospital,25.858332,88.8647013,,,
"Internal Hospital, Nilphamari Jail, Hospital",hospital,25.9227618,88.8664293,,,
"Shaha Plaza Hospital, Hospital",hospital,25.9285526,88.856976,,,
"Mouno general hospital, Hospital",hospital,25.9300165,88.8468939,,,
"Adhunik Sadar Hospital, Hospital",hospital,25.9305128,88.8455126,,,
"Mother and Child Welfare Centre, Maternity hospital",hospital,25.9310945,88.8532483,,,
"A. R General Hospital, Hospital",hospital,25.9310301,88.8508156,,,
"Disability Service and Assistance Center, Hospital",hospital,25.9284005,88.8452043,,,
"Roots Hospital And Diagnostic Center, Hospital",hospital,25.9387645,88.845703,,,
"DIGI Care Nilphamari, Hospital",hospital,25.9305866,88.8483354,,,
"District Animal Resources Office, Animal hospital",hospital,25.9566167,88.8385264,,,
"Sun Hospital And Diagnostic Center, Hospital",hospital,26.1021617,88.826603,,,
"Government Leprosy Hospital, Hospital",hospital,25.9664739,88.8431176,,,
"Notkhana Kusto Hospital, Hospital",hospital,25.9668075,88.8425623,,,
"Palash Bari Diabetes Clinic, Hospital",hospital,25.9842249,88.8424733,,,
"Danish Bangladesh Leprosy Mission, Hospital",hospital,25.9695585,88.8461242,,,
"Laxmichup UH And FWC, Hospital",hospital,26.0312869,88.830876,,,
"Bodor Uddin General Hospital,",hospital,24.5991665,92.1166466,,,
"Debiganj Sadar Hospital, Hospital",hospital,26.1164544,88.7551739,,,
"JURI ADHUNIK PVT., HOSPITAL, Hospital",hospital,24.5975352,92.1142693,,,
"Bodor Uddin General Hospital, Hospital",hospital,24.599152,92.1166584,,,
"Upazila Health Complex, Hospital",hospital,24.6074339,92.1270236,,,
"Barlekha City Clinik, Hospital",hospital,24.6911599,92.1832909,,,
"Misbah Pharmacy, Hospital",hospital,24.6945951,92.1868066,,,
"Barlekha Upazila Health Complex, Hospital",hospital,24.6937442,92.1849897,,,
"Beanibazar Diabetic and Hormone Centre, Hospital",hospital,24.8267328,92.1609817,,,
"New Life General Hospital, Hospital",hospital,24.8279281,92.1617706,,,
"Hill View Hospital, Hospital",hospital,24.8236948,92.1610451,,,
"Beanibazar animal hospital, Hospital",hospital,24.8298612,92.1620956,,,
HEALTH CENTER,hospital,22.8474263,88.0853351,,,
"Surma General Hospital and diagnostic centre, Hospital",hospital,26.2028597,88.5548581,,,
"B Four General Hospital, Hospital",hospital,26.202913,88.5550295,,,
"Upazila Livestock Department and Veterinary Hospital, Animal hospital",hospital,26.1993949,88.5553655,,,
"Boda Upazila Health Complex, Hospital",hospital,26.2026186,88.554056,,,
"Diabetic Hospital Panchagarh, Hospital",hospital,26.3442635,88.5569407,,,
